Dataset,Feature_Noise,Label_Noise,Model,k,weights,max_depth,min_samples_split,C,max_iter,Train Acc,Test Acc
titanic_pca,10%,15%,DecisionTree-entropy,,,,2.0,,,0.9766666666666667,0.6017699115044248
titanic_pca,10%,15%,DecisionTree-gini,,,,5.0,,,0.9533333333333334,0.6106194690265486
titanic_pca,10%,15%,DecisionTree-entropy,,,,5.0,,,0.9522222222222222,0.5929203539823009
titanic_pca,10%,15%,DecisionTree-gini,,,,10.0,,,0.9033333333333333,0.5929203539823009
titanic_pca,10%,15%,DecisionTree-entropy,,,,10.0,,,0.9022222222222223,0.5929203539823009
titanic_pca,10%,15%,DecisionTree-gini,,,,20.0,,,0.85,0.6061946902654868
titanic_pca,10%,15%,DecisionTree-entropy,,,,20.0,,,0.8544444444444445,0.6283185840707964
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.001,100.0,0.5966666666666667,0.584070796460177
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.001,100.0,0.5655555555555556,0.5663716814159292
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.001,200.0,0.5966666666666667,0.584070796460177
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.001,200.0,0.5655555555555556,0.5663716814159292
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.001,500.0,0.5966666666666667,0.584070796460177
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.001,500.0,0.5655555555555556,0.5663716814159292
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.001,1000.0,0.5966666666666667,0.584070796460177
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.001,1000.0,0.5655555555555556,0.5663716814159292
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.01,100.0,0.6933333333333334,0.6946902654867256
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.01,100.0,0.6966666666666667,0.7123893805309734
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.01,200.0,0.6933333333333334,0.6946902654867256
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.01,200.0,0.6966666666666667,0.7123893805309734
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.01,500.0,0.6933333333333334,0.6946902654867256
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.01,500.0,0.6966666666666667,0.7123893805309734
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.01,1000.0,0.6933333333333334,0.6946902654867256
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.01,1000.0,0.6966666666666667,0.7123893805309734
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.1,100.0,0.7011111111111111,0.7079646017699115
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.1,100.0,0.6955555555555556,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.1,200.0,0.7011111111111111,0.7079646017699115
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.1,200.0,0.6955555555555556,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.1,500.0,0.7011111111111111,0.7079646017699115
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.1,500.0,0.6955555555555556,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,0.1,1000.0,0.7011111111111111,0.7079646017699115
titanic_pca,10%,15%,LogisticRegression-l1,,,,,0.1,1000.0,0.6955555555555556,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1.0,100.0,0.7011111111111111,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1.0,200.0,0.7011111111111111,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1.0,500.0,0.7011111111111111,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1.0,1000.0,0.7011111111111111,0.7168141592920354
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,100.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,100.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,100.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,100.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,100.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,100.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,100.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,100.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1000.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1000.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1000.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1000.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1000.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1000.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,1000.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,1000.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10000.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10000.0,100.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10000.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10000.0,200.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10000.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10000.0,500.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l2,,,,,10000.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,15%,LogisticRegression-l1,,,,,10000.0,1000.0,0.7011111111111111,0.7035398230088495
titanic_pca,10%,20%,KNN,3.0,uniform,,,,,0.7688888888888888,0.6283185840707964
titanic_pca,10%,20%,KNN,3.0,distance,,,,,0.9588888888888889,0.5973451327433629
titanic_pca,10%,20%,KNN,5.0,uniform,,,,,0.7333333333333333,0.6504424778761062
titanic_pca,10%,20%,KNN,5.0,distance,,,,,0.9588888888888889,0.6017699115044248
titanic_pca,10%,20%,KNN,7.0,uniform,,,,,0.7244444444444444,0.668141592920354
titanic_pca,10%,20%,KNN,7.0,distance,,,,,0.9588888888888889,0.6150442477876106
titanic_pca,10%,20%,KNN,10.0,uniform,,,,,0.71,0.6637168141592921
titanic_pca,10%,20%,KNN,10.0,distance,,,,,0.9588888888888889,0.6460176991150443
titanic_pca,10%,20%,KNN,15.0,uniform,,,,,0.6988888888888889,0.6814159292035398
titanic_pca,10%,20%,KNN,15.0,distance,,,,,0.9588888888888889,0.6460176991150443
titanic_pca,10%,20%,KNN,20.0,uniform,,,,,0.6922222222222222,0.6946902654867256
titanic_pca,10%,20%,KNN,20.0,distance,,,,,0.9588888888888889,0.6460176991150443
titanic_pca,10%,20%,DecisionTree-gini,,,3.0,2.0,,,0.6955555555555556,0.6548672566371682
titanic_pca,10%,20%,DecisionTree-entropy,,,3.0,2.0,,,0.6933333333333334,0.668141592920354
titanic_pca,10%,20%,DecisionTree-gini,,,3.0,5.0,,,0.6955555555555556,0.6548672566371682
titanic_pca,10%,20%,DecisionTree-entropy,,,3.0,5.0,,,0.6933333333333334,0.668141592920354
titanic_pca,10%,20%,DecisionTree-gini,,,3.0,10.0,,,0.6955555555555556,0.6548672566371682
titanic_pca,10%,20%,DecisionTree-entropy,,,3.0,10.0,,,0.6933333333333334,0.668141592920354
titanic_pca,10%,20%,DecisionTree-gini,,,3.0,20.0,,,0.6955555555555556,0.6548672566371682
titanic_pca,10%,20%,DecisionTree-entropy,,,3.0,20.0,,,0.6933333333333334,0.668141592920354
titanic_pca,10%,20%,DecisionTree-gini,,,5.0,2.0,,,0.7388888888888889,0.6592920353982301
titanic_pca,10%,20%,DecisionTree-entropy,,,5.0,2.0,,,0.7177777777777777,0.6637168141592921
titanic_pca,10%,20%,DecisionTree-gini,,,5.0,5.0,,,0.7388888888888889,0.6592920353982301
titanic_pca,10%,20%,DecisionTree-entropy,,,5.0,5.0,,,0.7177777777777777,0.6637168141592921
titanic_pca,10%,20%,DecisionTree-gini,,,5.0,10.0,,,0.7344444444444445,0.668141592920354
titanic_pca,10%,20%,DecisionTree-entropy,,,5.0,10.0,,,0.7177777777777777,0.6637168141592921
titanic_pca,10%,20%,DecisionTree-gini,,,5.0,20.0,,,0.7333333333333333,0.6769911504424779
titanic_pca,10%,20%,DecisionTree-entropy,,,5.0,20.0,,,0.7133333333333334,0.668141592920354
titanic_pca,10%,20%,DecisionTree-gini,,,7.0,2.0,,,0.7966666666666666,0.6283185840707964
titanic_pca,10%,20%,DecisionTree-entropy,,,7.0,2.0,,,0.7455555555555555,0.6592920353982301
titanic_pca,10%,20%,DecisionTree-gini,,,7.0,5.0,,,0.7944444444444444,0.6238938053097345
titanic_pca,10%,20%,DecisionTree-entropy,,,7.0,5.0,,,0.7488888888888889,0.6592920353982301
titanic_pca,10%,20%,DecisionTree-gini,,,7.0,10.0,,,0.7855555555555556,0.6283185840707964
titanic_pca,10%,20%,DecisionTree-entropy,,,7.0,10.0,,,0.7377777777777778,0.6504424778761062
titanic_pca,10%,20%,DecisionTree-gini,,,7.0,20.0,,,0.7733333333333333,0.6371681415929203
titanic_pca,10%,20%,DecisionTree-entropy,,,7.0,20.0,,,0.7311111111111112,0.6769911504424779
titanic_pca,10%,20%,DecisionTree-gini,,,10.0,2.0,,,0.8755555555555555,0.584070796460177
titanic_pca,10%,20%,DecisionTree-entropy,,,10.0,2.0,,,0.7988888888888889,0.6460176991150443
titanic_pca,10%,20%,DecisionTree-gini,,,10.0,5.0,,,0.8644444444444445,0.584070796460177
titanic_pca,10%,20%,DecisionTree-entropy,,,10.0,5.0,,,0.7966666666666666,0.6504424778761062
titanic_pca,10%,20%,DecisionTree-gini,,,10.0,10.0,,,0.8455555555555555,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-entropy,,,10.0,10.0,,,0.7844444444444445,0.6504424778761062
titanic_pca,10%,20%,DecisionTree-gini,,,10.0,20.0,,,0.8044444444444444,0.588495575221239
titanic_pca,10%,20%,DecisionTree-entropy,,,10.0,20.0,,,0.7644444444444445,0.6592920353982301
titanic_pca,10%,20%,DecisionTree-gini,,,15.0,2.0,,,0.94,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-entropy,,,15.0,2.0,,,0.8722222222222222,0.6415929203539823
titanic_pca,10%,20%,DecisionTree-gini,,,15.0,5.0,,,0.9066666666666666,0.6017699115044248
titanic_pca,10%,20%,DecisionTree-entropy,,,15.0,5.0,,,0.8566666666666667,0.6283185840707964
titanic_pca,10%,20%,DecisionTree-gini,,,15.0,10.0,,,0.8777777777777778,0.6106194690265486
titanic_pca,10%,20%,DecisionTree-entropy,,,15.0,10.0,,,0.8355555555555556,0.6150442477876106
titanic_pca,10%,20%,DecisionTree-gini,,,15.0,20.0,,,0.8266666666666667,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-entropy,,,15.0,20.0,,,0.8077777777777778,0.6504424778761062
titanic_pca,10%,20%,DecisionTree-gini,,,20.0,2.0,,,0.9522222222222222,0.5707964601769911
titanic_pca,10%,20%,DecisionTree-entropy,,,20.0,2.0,,,0.9144444444444444,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-gini,,,20.0,5.0,,,0.9166666666666666,0.6017699115044248
titanic_pca,10%,20%,DecisionTree-entropy,,,20.0,5.0,,,0.9033333333333333,0.5973451327433629
titanic_pca,10%,20%,DecisionTree-gini,,,20.0,10.0,,,0.8833333333333333,0.6106194690265486
titanic_pca,10%,20%,DecisionTree-entropy,,,20.0,10.0,,,0.8711111111111111,0.5973451327433629
titanic_pca,10%,20%,DecisionTree-gini,,,20.0,20.0,,,0.8333333333333334,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-entropy,,,20.0,20.0,,,0.8333333333333334,0.6238938053097345
titanic_pca,10%,20%,DecisionTree-gini,,,,2.0,,,0.9588888888888889,0.5752212389380531
titanic_pca,10%,20%,DecisionTree-entropy,,,,2.0,,,0.9588888888888889,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-gini,,,,5.0,,,0.9222222222222223,0.5929203539823009
titanic_pca,10%,20%,DecisionTree-entropy,,,,5.0,,,0.9422222222222222,0.6150442477876106
titanic_pca,10%,20%,DecisionTree-gini,,,,10.0,,,0.8866666666666667,0.6061946902654868
titanic_pca,10%,20%,DecisionTree-entropy,,,,10.0,,,0.9066666666666666,0.5973451327433629
titanic_pca,10%,20%,DecisionTree-gini,,,,20.0,,,0.8333333333333334,0.6017699115044248
titanic_pca,10%,20%,DecisionTree-entropy,,,,20.0,,,0.8444444444444444,0.6371681415929203
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.001,100.0,0.5833333333333334,0.5707964601769911
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.001,100.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.001,200.0,0.5833333333333334,0.5707964601769911
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.001,200.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.001,500.0,0.5833333333333334,0.5707964601769911
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.001,500.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.001,1000.0,0.5833333333333334,0.5707964601769911
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.001,1000.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.01,100.0,0.6777777777777778,0.6548672566371682
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.01,100.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.01,200.0,0.6777777777777778,0.6548672566371682
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.01,200.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.01,500.0,0.6777777777777778,0.6548672566371682
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.01,500.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.01,1000.0,0.6777777777777778,0.6548672566371682
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.01,1000.0,0.5555555555555556,0.5575221238938053
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.1,100.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.1,100.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.1,200.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.1,200.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.1,500.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.1,500.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l2,,,,,0.1,1000.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l1,,,,,0.1,1000.0,0.6777777777777778,0.6769911504424779
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1.0,100.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1.0,100.0,0.6766666666666666,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1.0,200.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1.0,200.0,0.6766666666666666,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1.0,500.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1.0,500.0,0.6766666666666666,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1.0,1000.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1.0,1000.0,0.6766666666666666,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10.0,100.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10.0,100.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10.0,200.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10.0,200.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10.0,500.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10.0,500.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10.0,1000.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10.0,1000.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,100.0,100.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,100.0,100.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,100.0,200.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,100.0,200.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,100.0,500.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,100.0,500.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,100.0,1000.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,100.0,1000.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1000.0,100.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1000.0,100.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1000.0,200.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1000.0,200.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1000.0,500.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1000.0,500.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,1000.0,1000.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,1000.0,1000.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10000.0,100.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10000.0,100.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10000.0,200.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10000.0,200.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10000.0,500.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10000.0,500.0,0.6744444444444444,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l2,,,,,10000.0,1000.0,0.6755555555555556,0.6814159292035398
titanic_pca,10%,20%,LogisticRegression-l1,,,,,10000.0,1000.0,0.6744444444444444,0.6814159292035398
titanic_pca,15%,0%,KNN,3.0,uniform,,,,,0.8617332035053554,0.77431906614786
titanic_pca,15%,0%,KNN,3.0,distance,,,,,0.9892891918208374,0.7782101167315175
titanic_pca,15%,0%,KNN,5.0,uniform,,,,,0.8315481986368062,0.7587548638132295
titanic_pca,15%,0%,KNN,5.0,distance,,,,,0.9892891918208374,0.7665369649805448
titanic_pca,15%,0%,KNN,7.0,uniform,,,,,0.813047711781889,0.7704280155642024
titanic_pca,15%,0%,KNN,7.0,distance,,,,,0.9892891918208374,0.7898832684824902
titanic_pca,15%,0%,KNN,10.0,uniform,,,,,0.810126582278481,0.77431906614786
titanic_pca,15%,0%,KNN,10.0,distance,,,,,0.9892891918208374,0.77431906614786
titanic_pca,15%,0%,KNN,15.0,uniform,,,,,0.7896786757546251,0.7782101167315175
titanic_pca,15%,0%,KNN,15.0,distance,,,,,0.9892891918208374,0.7859922178988327
titanic_pca,15%,0%,KNN,20.0,uniform,,,,,0.7887049659201558,0.7704280155642024
titanic_pca,15%,0%,KNN,20.0,distance,,,,,0.9892891918208374,0.7859922178988327
titanic_pca,15%,0%,DecisionTree-gini,,,3.0,2.0,,,0.7750730282375852,0.7470817120622568
titanic_pca,15%,0%,DecisionTree-entropy,,,3.0,2.0,,,0.7711781888997079,0.7315175097276264
titanic_pca,15%,0%,DecisionTree-gini,,,3.0,5.0,,,0.7750730282375852,0.7470817120622568
titanic_pca,15%,0%,DecisionTree-entropy,,,3.0,5.0,,,0.7711781888997079,0.7315175097276264
titanic_pca,15%,0%,DecisionTree-gini,,,3.0,10.0,,,0.7750730282375852,0.7470817120622568
titanic_pca,15%,0%,DecisionTree-entropy,,,3.0,10.0,,,0.7711781888997079,0.7315175097276264
titanic_pca,15%,0%,DecisionTree-gini,,,3.0,20.0,,,0.7750730282375852,0.7470817120622568
titanic_pca,15%,0%,DecisionTree-entropy,,,3.0,20.0,,,0.7711781888997079,0.7315175097276264
titanic_pca,15%,0%,DecisionTree-gini,,,5.0,2.0,,,0.8286270691333982,0.754863813229572
titanic_pca,15%,0%,DecisionTree-entropy,,,5.0,2.0,,,0.8218111002921129,0.7509727626459144
titanic_pca,15%,0%,DecisionTree-gini,,,5.0,5.0,,,0.8276533592989289,0.754863813229572
titanic_pca,15%,0%,DecisionTree-entropy,,,5.0,5.0,,,0.8208373904576436,0.7509727626459144
titanic_pca,15%,0%,DecisionTree-gini,,,5.0,10.0,,,0.8276533592989289,0.754863813229572
titanic_pca,15%,0%,DecisionTree-entropy,,,5.0,10.0,,,0.818889970788705,0.7509727626459144
titanic_pca,15%,0%,DecisionTree-gini,,,5.0,20.0,,,0.815968841285297,0.7354085603112841
titanic_pca,15%,0%,DecisionTree-entropy,,,5.0,20.0,,,0.8179162609542356,0.754863813229572
